code,name,state
4321832,tres forquilhas,RS
3554904,tres fronteiras,SP
5008305,tres lagoas,MS
3169356,tres marias,MG
4321857,tres palmeiras,RS
4321907,tres passos,RS
3169406,tres pontas,MG
5221304,tres ranchos,GO
3306008,tres rios,RJ
4321808,tres de maio,RS
4218707,tubarao,SC
2931905,tucano,BA
1508084,tucuma,PA
4322103,tucunduva,RS
1508100,tucurui,PA
2112274,tufilandia,MA
3554953,tuiuti,SP
3169505,tumiritinga,MG
4322152,tunas,RS
4127882,tunas do parana,PR
4127908,tuneiras do oeste,PR
2112308,tuntum,MA
4218756,tunapolis,SC
3169604,tupaciguara,MG
2615805,tupanatinga,PE
4322186,tupanci do sul,RS
4322202,tupancireta,RS
4322251,tupandi,RS
4322301,tuparendi,RS
2615904,tuparetama,PE
3555109,tupi paulista,SP
1721257,tupirama,TO
1721307,tupiratins,TO
3555000,tupa,SP
4127957,tupassi,PR
2112407,turiacu,MA
2112456,turilandia,MA
3555208,turiuba,SP
3169703,turmalina,MG
3555307,turmalina,SP
2313559,tururu,CE
4322327,turucu,RS
5221551,turvelandia,GO
4127965,turvo,PR
4218806,turvo,SC
3169802,turvolandia,MG
5221502,turvania,GO
2112506,tutoia,MA
1304260,uarini,AM
2932002,uaua,BA
2932200,ubaitaba,BA
2313609,ubajara,CE
3170057,ubaporanga,MG
3555356,ubarana,SP
3555406,ubatuba,SP
2932309,ubata,BA
3170008,ubai,MG
2932101,ubaira,BA
3170107,uberaba,MG
3170206,uberlandia,MG
3555505,ubirajara,SP
4128005,ubirata,PR
4322343,ubiretama,RS
3169901,uba,MG
3555604,uchoa,SP
2932408,uibai,BA
1400704,uiramuta,RR
5221577,uirapuru,GO
2516904,uirauna,PB
1508126,ulianopolis,PA
2313708,umari,CE
2414506,umarizal,RN
2807600,umbauba,SE
2932457,umburanas,BA
3170305,umburatiba,MG
2517001,umbuzeiro,PB
2313757,umirim,CE
4128104,umuarama,PR
2932507,una,BA
3170404,unai,MG
4128302,uniflor,PR
4322376,unistalda,RS
2211100,uniao,PI
3555703,uniao paulista,SP
4322350,uniao da serra,RS
4128203,uniao da vitoria,PR
3170438,uniao de minas,MG
4218855,uniao do oeste,SC
5108303,uniao do sul,MT
2709301,uniao dos palmares,AL
2414605,upanema,RN
2932606,urandi,BA
4128401,urai,PR
2112605,urbano santos,MA
3555901,uru,SP
5221700,uruana,GO
3170479,uruana de minas,MG
1508159,uruara,PA
5221601,uruacu,GO
4218905,urubici,SC
2313807,uruburetama,CE
1304302,urucara,AM
3170529,urucuia,MG
1304401,urucurituba,AM
3170503,urucania,MG
4322400,uruguaiana,RS
2313906,uruoca,CE
4218954,urupema,SC
1101708,urupa,RO
3556008,urupes,SP
4219002,urussanga,SC
5221809,urutai,GO
2932705,urucuca,BA
2211209,urucui,PI
3555802,urania,SP
2932804,utinga,BA
4322509,vacaria,RS
4322541,vale real,RS
4322525,vale verde,RS
5108352,vale de sao domingos,MT
1101757,vale do anari,RO
1101807,vale do paraiso,RO
4322533,vale do sol,RS
2933000,valente,BA
3556107,valentim gentil,SP
2932903,valenca,BA
3306107,valenca,RJ
2211308,valenca do piaui,PI
3556206,valinhos,SP
3556305,valparaiso,SP
5221858,valparaiso de goias,GO
4322558,vanini,RS
3556354,vargem,SP
4219150,vargem,SC
3170578,vargem alegre,MG
3205036,vargem alta,ES
3170602,vargem bonita,MG
4219176,vargem bonita,SC
2112704,vargem grande,MA
3556453,vargem grande paulista,SP
3170651,vargem grande do rio pardo,MG
3556404,vargem grande do sul,SP
4219101,vargeao,SC
3170701,varginha,MG
2313955,varjota,CE
5221908,varjao,GO
3170750,varjao de minas,MG
3306156,varre sai,RJ
2933174,varzedo,BA
3170909,varzelandia,MG
3306206,vassouras,RJ
3171006,vazante,MG
3205069,venda nova do imigrante,ES
2414753,venha ver,RN
4128534,ventania,PR
2616001,venturosa,PE
4322608,venancio aires,RS
5108501,vera,MT
2414803,vera cruz,RN
2933208,vera cruz,BA
3556602,vera cruz,SP
4322707,vera cruz,RS
4128559,vera cruz do oeste,PR
2211506,vera mendes,PI
4322806,veranopolis,RS
2616100,verdejante,PE
3171030,verdelandia,MG
2933257,vereda,BA
3171071,veredinha,MG
3171154,vermelho novo,MG
2616183,vertente do lerio,PE
2616209,vertentes,PE
4128609,vere,PR
3171105,verissimo,MG
3171204,vespasiano,MG
4322855,vespasiano correa,RS
4322905,viadutos,RS
4323002,viamao,RS
2112803,viana,MA
3205101,viana,ES
5222005,vianopolis,GO
4323101,vicente dutra,RS
5008404,vicentina,MS
5222054,vicentinopolis,GO
4323200,victor graeff,RS
2616308,vicencia,PE
4219200,vidal ramos,SC
4219309,videira,SC
3171402,vieiras,MG
2517209,vieiropolis,PB
1508209,vigia,PA
5105507,vila bela da santissima trindade,MT
5222203,vila boa,GO
2415008,vila flor,RN
4323309,vila flores,RS
4323358,vila langaro,RS
4323408,vila maria,RS
2211605,vila nova do piaui,PI
4323457,vila nova do sul,RS
2112852,vila nova dos martirios,MA
3205150,vila pavao,ES
5222302,vila propicio,GO
5108600,vila rica,MT
3205176,vila valerio,ES
3205200,vila velha,ES
1100304,vilhena,RO
3556701,vinhedo,SP
3556800,viradouro,SP
3171600,virgem da lapa,MG
3171808,virginopolis,MG
3171907,virgolandia,MG
3171709,virginia,MG
4128658,virmond,PR
3172004,visconde do rio branco,MG
1508308,viseu,PA
4323507,vista alegre,RS
3556909,vista alegre do alto,SP
4323606,vista alegre do prata,RS
4323705,vista gaucha,RS
2505501,vista serrana,PB
4219358,vitor meireles,SC
4128708,vitorino,PR
2113009,vitorino freire,MA
3205309,vitoria,ES
3556958,vitoria brasil,SP
2933307,vitoria da conquista,BA
4323754,vitoria das missoes,RS
2616407,vitoria de santo antao,PE
1600808,vitoria do jari,AP
2112902,vitoria do mearim,MA
1508357,vitoria do xingu,PA
2414902,vicosa,RN
2709400,vicosa,AL
3171303,vicosa,MG
2314102,vicosa do ceara,CE
3172103,volta grande,MG
3306305,volta redonda,RJ
3557006,votorantim,SP
3557105,votuporanga,SP
2414704,varzea,RN
2517100,varzea,PB
2314003,varzea alegre,CE
2211357,varzea branca,PI
2211407,varzea grande,PI
5108402,varzea grande,MT
2933158,varzea nova,BA
3556503,varzea paulista,SP
3170800,varzea da palma,MG
2933059,varzea da roca,BA
2933109,varzea do poco,BA
2933406,wagner,BA
2211704,wall ferraz,PI
2933455,wanderley,BA
1722081,wanderlandia,TO
3172202,wenceslau braz,MG
4128500,wenceslau braz,PR
2933505,wenceslau guimaraes,BA
4323770,westfalia,RS
4219408,witmarsum,SC
1722107,xambioa,TO
4128807,xambre,PR
4323804,xangri la,RS
4219507,xanxere,SC
1200708,xapuri,AC
4219606,xavantina,SC
4219705,xaxim,SC
2616506,xexeu,PE
1508407,xinguara,PA
2933604,xique xique,BA
2517407,zabele,PB
3557154,zacarias,SP
4219853,zortea,SC
2114007,ze doca,MA
1500347,agua azul do norte,PA
3100609,agua boa,MG
5100201,agua boa,MT
2200202,agua branca,PI
2500106,agua branca,PB
2700102,agua branca,AL
5000203,agua clara,MS
3100708,agua comprida,MG
4200408,agua doce,SC
2100154,agua doce do maranhao,MA
3200169,agua doce do norte,ES
2900405,agua fria,BA
5200175,agua fria de goias,GO
5200209,agua limpa,GO
2400406,agua nova,RN
2600401,agua preta,PE
4300059,agua santa,RS
2600500,aguas belas,PE
3100906,aguas formosas,MG
4200556,aguas frias,SC
5200258,aguas lindas de goias,GO
4200606,aguas mornas,SC
3101003,aguas vermelhas,MG
3500402,aguas da prata,SP
4200507,aguas de chapeco,SC
3500501,aguas de lindoia,SP
3500550,aguas de santa barbara,SP
3500600,aguas de sao pedro,SP
3200136,aguia branca,ES
3501202,alvares florence,SP
3501301,alvares machado,SP
3501400,alvaro de carvalho,SP
4301552,aurea,RS
4101150,angulo,PR
2900504,erico cardoso,BA
1505106,obidos,PA
3533809,oleo,SP
